ID,Label,city_name,county_name,idcard_cnt,arpu_225,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,max1_sms,max2_sms,max3_sms,smsbi,max1_voc,max2_voc,max3_voc,vocsum,vocbi,count1,count2,count3,count4,count5,countbi2,countbi3,countbi4,countbi5,sum1,sum2,sum3,sum4,sum5,sumbi2,sumbi3,sumbi4,sumbi5,avg1,avg2,avg3,avg4,avg5,avgbi2,avgbi3,avgbi4,avgbi5,smssum,vocsum/60,moneycha,more20count,botcount,botbi
681a37cbe8d87069d7ce9391b6edf6140c22d1d877c79de11bc6eca849a584c492ee031cfe4eadfb150276d282a71244a78cfdc8ee6447ede0b2aa47fba1c429,1,2,122,3,,162,58.89687434,0.170627594,0.00021553,4275.047963,133313.6757,10660.33426,1,10660.33426,518,114,250,1,0.482625483,3,8,4.543859649,2,48,363.745614,113.5,3025,80.05212355,47,1065,1,3,11,2,17,54,21,11,79,20,102,36,2.833333333,83,0.81372549,16,19,16,2,12,19,7,6,6,0.18627451,20,13,12,518,0.086872587,125,5,30,20,1,0.089285714,0.535714286,0.357142857,0.017857143,9354.469367,581.4417744,711.5432863,12.15710163,0.722725868,0.44525416,0.544882777,0.009309617,0.000553446,74.83575494,116.2883549,23.71810954,0.607855082,0.722725868,0.089050832,0.018162759,0.000465481,0.000553446,19,364.9333333,-56.64,250,122,0.488
194ab0179b10e3b24c48f26dea55220b7babbea2bdb4fb2e83b3f2242efc5df7df9fb179f34df0696982871a756570ae9cbb15176f5b8ead825e4a30f53c9577,0,11,76,1,53,118,76.99490841,0.56033802,0.001670837,3941.553979,212873.3861,10240.32282,1,10240.32282,62,18,25,1,0.403225806,2,3,3.444444444,1,34,124.8333333,46,652,36.24193548,19,319,3,2,3,2,10,11,13,5,8,24,143,17,8.411764706,143,1,17,44,12,7,17,29,8,6,5,0.132867133,4,3,3,62,0.161290323,97,7,20,9,0,0.194444444,0.555555556,0.25,0,9478.548607,158.8816252,594.82936,8.0632267,0,0.208567871,0.780847331,0.010584799,0,97.71699595,22.69737503,29.741468,0.895914078,0,0.02979541,0.039042367,0.001176089,0,0,23.5,49.475,25,10,0.4
3b2b723b0a039e5bde10c7e863495d7319a292ee1801d870fde1c8ff01f2a894100de1935880dc3ec9c716a3aa28585a2e3d2ee16bd74f89b285af2452e1f25c,0,4,14,2,18.97,1,0.000512123,0.000512123,0.000259399,0.000764847,1.28E-07,0.001024246,1,0.001024246,32,9,32,1,1,1,1,3.555555556,3,9,665.6666667,245,3623,187.21875,39,963,2,1,1,1,11,7,14,11,6,16,49,6,8.166666667,49,1,14,31,6,4,29,7,29,4,4,0.755102041,3,2,2,32,0.21875,0,1,1,0,0,0.5,0.5,0,0,0,0.000764847,0.000259399,0,0,0.746741155,0.253258845,0,0,0,0.000764847,0.000259399,0,0,0.746741155,0.253258845,0,0,0,99.85,3.9925,32,17,0.53125
c63528028c93037172d6aa52183c1a8e2cba787537ea64c567904b186fc0e2aa06d1dfa0eae368d35e50f719ac4a746af276a16aa83a5560b718a9e50d0adfe6,1,11,133,2,169.85,82,13.63565383,0.43990612,6.48E-05,587.2571154,3709.915836,1363.565383,1,1363.565383,469,235,469,2,1,1,14,1.995744681,2,7,112.8,65,1709,56.52025586,33,761,1,1,14,1,0,73,14,17,30,26,205,38,5.394736842,163,0.795121951,2,41,24,22,44,28,32,8,5,0.219512195,10,10,9,469,0.061833689,69,5,13,13,0,0.161290323,0.419354839,0.419354839,0,1149.113704,118.6489801,42.67117119,53.1315279,0,0.553266734,0.198978023,0.247755243,0,16.65382179,23.72979603,3.282397784,4.087040608,0,0.110653347,0.015306002,0.019058096,0,42,441.8,99.38,469,2,0.004264392
393233e9f64d0166a54e44786a0546cbfaa690b263d5f9fdff05b7356baea5b43f6a7b066d051416e7b66e0cf11efa211e5af6afc8079614edc0cc95f67153d9,0,11,130,1,19,0,0,0,0,0,,0,0,,21,11,6,2,0.285714286,0,0,1.909090909,1,8,36.18181818,19,144,18.95238095,12,68,2,0,0,2,11,7,9,3,3,15,173,57,3.035087719,173,1,15,27,17,1,22,27,11,7,6,0.138728324,3,2,1,21,0.285714286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.283333333,18.6575,,,
2539617a7222baae61d5bf5bad01fb4d2567917d66cc0cc177f18a6679d47ecdb80a0f833021a7c18308f9e47c6563f44e1b2cbd7073c88e44f782688b44108c,1,11,133,4,71.37,0,0,0,0,0,,0,0,,144,136,144,13,1,0,0,1.058823529,1,3,80.00735294,33.5,3437,75.5625,33,1800,3,0,0,1,14,26,10,2,74,2,44,5,8.8,37,0.840909091,7,13,6,1,29,2,12,8,8,0.636363636,18,14,13,144,0.3125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181.35,44.0675,144,111,0.770833333
7555d900a53b6796f196dd215850030c6d56405c1455b85877eb9315b5b192cc5b17a9ec0afcb3b0d988f17ff33d95ded86f808fc14380878d8cee8d0db54954,0,17,46,4,66.8,140,19.76183933,0.094489098,0.000782967,916.5178108,7772.319003,2944.51406,1,2944.51406,63,17,18,1,0.285714286,3,3,3.705882353,1,16,237,34,1940,63.95238095,18,765,2,3,3,2,16,8,14,5,8,24,87,24,3.625,86,0.988505747,10,18,14,5,7,22,5,4,4,0.149425287,3,3,3,63,0.142857143,101,5,22,20,1,0.104166667,0.458333333,0.416666667,0.020833333,2610.459599,33.11643314,291.59445,9.34186554,0.001712799,0.099134833,0.872894943,0.027965097,5.13E-06,25.84613464,6.623286629,13.25429318,0.467093277,0.001712799,0.019826967,0.039677043,0.001398255,5.13E-06,1,36.5,61.225,,,
28cceede08c6b86b9241c50edc56bbce1094e938ee632be1342233cf7fb3d08ef531633f2bf3f416e895ca0432353c84a68ef716d07311cf5ed386388bddfa1c,0,11,68,1,9.12,3,0.126475334,0.115346432,8.77E-05,0.275120735,0.017529576,0.505901337,1,0.505901337,,,,,,,,,,,,,,,,,,,,,,,,,,,104,22,4.727272727,104,1,13,18,16,4,11,25,6,5,4,0.144230769,,,,,,3,1,0,0,0,1,0,0,0,0.230780602,0.275120735,0,0,0,1,0,0,0,0.076926867,0.275120735,0,0,0,1,0,0,0,0,0,9.12,,,
52023ebc93e32c943b393905a823d1f636d1dbc8d7c469276667e53fa5223606235ecf99b7feb65ef07ceec9e998e8012876a35c9c88c6a60724feb8e6a367b7,1,9,58,3,,0,0,0,0,0,,0,0,,3,3,3,2,1,0,0,1,1,1,171,178,287,171,178,287,48,0,0,1,13,3,1,7,3,1,11,4,2.75,11,1,13,6,2,7,11,1,6,5,0,1,3,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,-1.2825,,,
267f73574f211cdd48a87d6059d6d7724084feb3cf58c039973ec98d809b392b7f167c5a138091a607fb2921d9bd1b184afcfce71717bcd703e54fb7577f2868,0,17,121,2,41,15,0.065159966,0.00679493,0.000873566,0.495960236,0.01603446,1.107719421,1,1.107719421,32,12,11,1,0.34375,1,1,2.666666667,1.5,9,175.6666667,146,544,65.875,47.5,244,11,1,2,2,20,6,12,30,7,15,96,5,19.2,95,0.989583333,10,19,15,2,8,24,5,4,4,0.135416667,3,2,2,32,0.21875,9,2,6,0,0,0.25,0.75,0,0,0.691636086,0.242002487,0.174080849,0,0,0.581620234,0.418379766,0,0,0.076848454,0.121001244,0.029013475,0,0,0.290810117,0.069729961,0,0,0,12.51666667,39.1225,,,
f216086bf414c5b5e5b8cf56c76b92541cefd22af212bdb4da7eb3a015339d822b2c13e5e60337cbfb0a0f4ee05f74dab76699f7d4ba83a8060b47565b34e2bc,1,11,76,2,75.9,155,111.0331831,0.352235794,0.000904083,4566.343859,301419.6736,18098.40884,1,18098.40884,49,23,49,1,1,1,3,2.130434783,1,11,288.2173913,109,2629,135.2857143,65,801,8,1,3,1,16,12,13,1,15,15,225,75,3,180,0.8,15,31,19,11,25,24,12,8,7,0.12,8,3,3,49,0.285714286,116,6,24,17,0,0.127659574,0.510638298,0.361702128,0,12872.346,670.8694296,4320.966292,234.2271194,0,0.128369951,0.826811009,0.04481904,0,110.9685,111.8115716,180.0402622,13.77806585,0,0.021394992,0.034450459,0.002636414,0,45,110.4833333,54.8275,49,32,0.653061224
69cf438e42eae81bd506bedba765124e6083d7b5b8e13cbdf5846458de3384b0e7df640d0d3f9fa72e37a5490e8c2713dceadb42ce14bc7b3cbd393d5cafcc83,0,11,35,1,155.45,94,18.84414403,0.193232059,0.000686646,1006.080922,11022.85839,1809.037827,1,1809.037827,365,111,136,1,0.37260274,1,2,3.288288288,2,28,889.1261261,236,16849,270.3917808,73,3427,1,1,5,2,11,38,16,17,30,30,139,39,3.564102564,132,0.949640288,10,26,15,20,10,28,5,5,5,0.107913669,16,10,6,365,0.087671233,65,3,16,12,0,0.096774194,0.516129032,0.387096774,0,1610.686177,114.2883711,74.95229912,9.11097908,0,0.576190677,0.377875855,0.045933468,0,24.77978734,38.0961237,4.684518695,0.759248257,0,0.192063559,0.023617241,0.003827789,0,7,662.5333333,55.37,136,83,0.610294118
b3576af0b0409e68e535868215ea83e3275e29497085af28695c781d561a8c8c2d2d79a4a2573e7a285053d477a51ee5386302f6f354b3067f1e9812b4c330e9,0,11,63,1,49,58,16.08557752,0.22000742,0.002083778,566.61835,5249.646511,1029.476961,1,1029.476961,48,17,25,1,0.520833333,1,1,2.823529412,2,12,229.0588235,71,1629,81.125,38.5,541,4,1,1,2,12,7,13,2,8,17,188,12,15.66666667,188,1,11,29,15,15,13,28,7,6,6,0.10106383,4,4,3,48,0.229166667,42,3,16,2,1,0.136363636,0.727272727,0.090909091,0.045454545,951.8739405,25.69399261,50.63006496,1.164415359,0.114547729,0.331095264,0.652423894,0.015004768,0.001476073,22.66366525,8.564664205,3.16437906,0.58220768,0.114547729,0.110365088,0.040776493,0.007502384,0.001476073,0,50.36666667,41.445,25,7,0.28
a58809eab6ba543c5003ede4d3731a9098a548aab21b227debc3993e365e1bf662238f4756396d122421b9ed94fcdb6f7f947b8ff846902fc93bd886bbe740e0,0,16,88,1,66.8,2,0.076454798,0.001710892,5.34E-05,0.227600098,0.017134363,0.229364395,1,0.229364395,10,5,3,1,0.3,1,1,2,2,3,130.6,149,199,65.3,50.5,134,23,1,3,2,17,3,7,2,2,6,40,4,10,40,1,17,11,11,1,5,16,5,5,3,0.325,2,1,1,10,0.4,1,1,1,0,0,0.5,0.5,0,0,0.227600098,5.34E-05,0.001710892,0,0,0.03027027,0.96972973,0,0,0.227600098,5.34E-05,0.001710892,0,0,0.03027027,0.96972973,0,0,0,4.666666667,66.1,,,
580bf5f245573f7d54dde7d528508c63603698fd08763bac2ccfa87afc76835539cb1276dec802a8c18c79560ad34a09a0705d734972d9d51394dbe240c65431,1,19,45,5,116.44,6,0.01815864,0.011213303,0.001184464,0.043153763,0.000259794,0.127110481,1,0.127110481,366,342,366,1,1,0,0,1.070175439,1,4,59.61695906,24,583,55.70765027,24,548,1,0,0,1,16,74,8,25,162,3,109,14,7.785714286,104,0.95412844,15,46,7,16,35,5,35,14,14,0.577981651,30,26,24,366,0.218579235,4,1,2,0,0,0.333333333,0.666666667,0,0,0.091126442,0.018316269,0.01766777,0,0,0.509010919,0.490989081,0,0,0.02278161,0.018316269,0.008833885,0,0,0.509010919,0.24549454,0,0,5,339.8166667,64.9675,366,327,0.893442623
18da62e6eb53a6c6f0536224cbdeed30fef8aa9d7f02171ade6e8dfbdcc0f264ac400b831eca99d08676fdfbab4723fd522a9af7ec3d6020d9e4ac481807011c,0,5,38,1,39,6,0.068281068,0.007713318,0.000118256,0.231753349,0.009154719,0.61452961,1,0.61452961,147,20,70,1,0.476190476,1,4,7.35,1,92,305.65,49.5,3475,41.58503401,26,314,1,2,8,2,19,24,15,10,17,29,234,83,2.819277108,234,1,13,37,16,2,16,30,13,12,9,0.145299145,4,4,4,147,0.081632653,2,2,5,0,0,0.285714286,0.714285714,0,0,0.363806725,0.010122299,0.240600586,0,0,0.040372458,0.959627542,0,0,0.181903362,0.00506115,0.048120117,0,0,0.020186229,0.191925508,0,0,0,49.86666667,31.52,70,30,0.428571429
0547e2a0bb7f8594fd4da0b7fa2bc3939a3994133809b2e2b30900a4c9fedbd59616a12af005d988352b0a957a0ff6111c2ab10c0a75f6d2018d8a5434bb264e,1,2,54,3,21.17,16,0.034853935,0.011267662,0.000263214,0.249284744,0.003439931,0.627370834,1,0.627370834,94,82,92,6,0.978723404,1,2,1.146341463,1,3,70.32926829,35.5,315,61.35106383,35,315,3,1,2,2,10,41,6,28,55,7,84,6,14,83,0.988095238,10,58,5,16,44,9,41,7,6,0.642857143,18,18,14,94,0.531914894,12,2,4,0,0,0.333333333,0.666666667,0,0,0.48046875,0.091160774,0.05574131,0,0,0.620554668,0.379445332,0,0,0.040039062,0.045580387,0.013935328,0,0,0.310277334,0.094861333,0,0,0,91.11666667,7.5025,92,91,0.989130435
ef19e01361dea81a1dbba85987cd05f6c5903b80fb4b33b967b15a2f336e8ed82745f359d166df8956d1a9bf0510e7d28d3d6acef713fd8138aabc94d86e878a,0,11,66,1,69,189,59.18043839,0.441275597,0.000198364,3577.995169,126542.7482,11836.08768,1,11836.08768,248,73,89,1,0.358870968,1,5,3.397260274,1,22,211.6849315,73,1347,62.31048387,39,503,5,1,9,2,8,31,17,2,29,28,279,71,3.929577465,274,0.982078853,10,56,16,28,27,28,18,10,9,0.132616487,10,7,6,248,0.092741935,145,7,30,18,0,0.127272727,0.545454545,0.327272727,0,10433.59633,125.6868811,1234.600119,42.20435238,0,0.089616867,0.880290718,0.030092415,0,71.95583673,17.95526872,41.15333729,2.344686243,0,0.01280241,0.029343024,0.001671801,0,4,88.98333333,55.2525,89,54,0.606741573
5bb61848ab6d9ab2f52c3f58f4b1e78f8dd8963bddc478491022f3676f71f4a6bd2eb78800f56e269534f8d3f43576e8fbd96ab0262da129d97e48175aa95644,0,16,20,4,19,0,0.001272202,0.001272202,0.001272202,0.001272202,,0.001272202,1,0.001272202,3,3,,,,,,1,1,1,19.66666667,1,57,19.66666667,1,57,1,1,1,1,15,1,3,6,1,3,108,7,15.42857143,108,1,10,36,12,15,11,24,7,6,3,0.148148148,1,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0.001272202,0,0,0,1,0,0,0,0,0.001272202,0,0,0,1,0,0,0,0,0,19,,,
ff75cd1da5d3e3bea553e3d5e374736cdaffaa67757ae9344dc6226e8b4b0f546800e9b064183156c10b7b87621c737df8ffc0d75cdd6320b9a628a6a140bef0,0,5,38,1,157.1,172,65.33287367,0.210969925,6.01E-05,3310.657578,94767.8857,12674.57749,1,12674.57749,247,47,113,1,0.457489879,3,5,5.255319149,1,45,386.1276596,112,3590,73.47368421,49,414,2,3,5,2,9,35,14,9,32,28,402,56,7.178571429,394,0.980099502,22,70,19,15,43,30,28,9,8,0.111940299,8,7,6,247,0.085020243,141,8,28,17,0,0.150943396,0.528301887,0.320754717,0,10916.40716,145.7205153,1606.25336,6.196460724,0,0.08288191,0.91359371,0.00352438,0,77.42132735,18.21506441,57.36619142,0.36449769,0,0.010360239,0.032628347,0.000207316,0,6,137.9666667,135.805,113,67,0.592920354
690e1deb3661a334b8468d7d362d6d16eaf73c80c5e626ddb08cd0c2f2c120e83a4b3da918ee1a5e734543d02031fd11b683befade31e60135fc5e8821db5662,0,18,8,3,2.59,2,0.154480616,0.024169922,0.010775566,0.428496361,0.056358323,0.463441849,1,0.463441849,30,8,30,1,1,2,2,3.75,1.5,14,544,233.5,2155,145.0666667,96.5,601,8,2,2,1,10,4,13,20,7,15,32,3,10.66666667,32,1,20,6,11,10,7,9,5,3,3,0.34375,2,2,1,30,0.166666667,1,1,1,0,0,0.5,0.5,0,0,0.428496361,0.024169922,0.010775566,0,0,0.691646426,0.308353574,0,0,0.428496361,0.024169922,0.010775566,0,0,0.691646426,0.308353574,0,0,0,72.53333333,9.71,30,14,0.466666667
ffe895705e90baa2490cfb0cc39031cf10cdd92facad6dd5c9c1ff412eeb091133ccf3d132a5bfc40e3845165b5bcd3f11d94d09d1433087109573f4aee639a9,0,11,134,2,258,169,57.55155026,0.14615345,0.000105858,4557.147507,135366.0508,10531.9337,1,10531.9337,1252,282,585,1,0.467252396,2,8,4.439716312,2,72,323.5496454,106.5,7334,72.87619808,40,1636,1,2,11,2,9,176,18,27,57,30,407,108,3.768518519,402,0.987714988,10,59,18,24,45,30,23,17,11,0.125307125,17,17,14,1252,0.038338658,128,8,31,15,1,0.145454545,0.563636364,0.272727273,0.018181818,9740.821766,328.7092819,451.4417696,10.80043983,0.160440445,0.415502875,0.570642094,0.013652227,0.000202804,76.10017005,41.08866024,14.56263773,0.720029322,0.160440445,0.051937859,0.018407809,0.000910148,0.000202804,3,721.3,149.505,585,305,0.521367521
cf59d9baa9eac33ac1139580a4e62c84fc52b431566741945ccf052b3cb2c1ff70dacd5049c79efff3b9deb22ac16d8f3e817e970a340f6a9c0e393eca2ddc1f,0,8,19,2,252.81,243,82.79267892,0.427573204,0.000667572,6242.798454,221495.3591,22105.64527,1,22105.64527,360,115,166,1,0.461111111,4,8,3.130434783,1,23,291.5304348,117,3523,93.12777778,48.5,1375,1,7,16,2,10,51,17,29,37,30,543,125,4.344,527,0.97053407,9,62,20,9,62,30,35,10,9,0.099447514,10,10,9,360,0.080555556,198,10,33,25,1,0.144927536,0.47826087,0.362318841,0.014492754,20930.47935,206.958415,925.5617552,42.6360302,0.009721756,0.176109953,0.787600915,0.03628086,8.27E-06,105.7094917,20.6958415,28.04732591,1.705441208,0.009721756,0.017610995,0.023866694,0.001451234,8.27E-06,16,262.0166667,211.9075,166,81,0.487951807
6dadddc38e2c1767d9c124dcc74b1eb9ec2cb2ac896834649ed32354cd4ac3f4ad7694695e74d87f30c67bcc7c285849b95d9f026e86288f474c60a4c086c303,0,11,70,1,158.1,213,31.27007787,0.310437679,0.00043869,1559.667508,23529.11749,7317.198221,1,7317.198221,173,67,81,1,0.468208092,1,6,2.582089552,1,50,432.2089552,28,20272,167.3872832,31,3487,6,1,10,2,18,21,19,6,16,28,610,136,4.485294118,609,0.998360656,12,69,18,4,44,30,16,16,14,0.075409836,5,5,5,173,0.086705202,167,7,39,21,0,0.104477612,0.582089552,0.313432836,0,6170.466506,970.1453362,157.4626408,19.12373829,0,0.846008986,0.137314281,0.016676733,0,36.94890123,138.5921909,4.037503609,0.910654204,0,0.120858427,0.003520879,0.00079413,0,1,333.15,108.0275,81,35,0.432098765
3e180b6e470badb518169429acaa3018f59df716c7ab952f43c21c4460ab9bf9579ee3e12d420bd13b2986d6421f3070677974e4bffcf7d7c08aaaa1fc68fe1d,0,16,41,3,66.8,19,0.400954866,0.006687641,0.000272751,5.7750597,1.661373861,8.019097328,1,8.019097328,6,3,,,,,,2,1,4,86,39,201,43,36.5,97,18,2,3,1,10,2,4,28,3,4,74,9,8.222222222,74,1,11,36,8,12,39,7,36,14,7,0.77027027,2,1,1,6,0.666666667,12,1,6,1,0,0.125,0.75,0.125,0,7.715182304,0.017928123,0.281306267,0.004680634,0,0.05899058,0.925608294,0.015401126,0,0.642931859,0.017928123,0.046884378,0.004680634,0,0.05899058,0.154268049,0.015401126,0,0,0,66.8,,,
3b256e4c9055d1246e364334ec0c55f667228ea63d9e597b7fd0801593a9c7f273e0a036019d8e0dc868bbadf1b530c61fa6ea228842569f362c014f5270d6e5,0,11,143,2,62,56,2.950917632,0.154219627,0.003002167,84.87158775,138.7325854,174.1041403,1,174.1041403,31,6,5,1,0.161290323,1,1,5.166666667,1.5,23,1158,600,3612,224.1290323,79,1473,9,1,1,2,18,4,14,7,3,17,213,18,11.83333333,213,1,15,42,16,30,21,30,10,9,8,0.126760563,2,2,2,31,0.193548387,41,4,10,4,0,0.222222222,0.555555556,0.222222222,0,162.489996,5.187167168,6.228076935,0.198900223,0,0.446624996,0.536249315,0.017125689,0,3.963170633,1.296791792,0.622807693,0.049725056,0,0.111656249,0.053624931,0.004281422,0,0,37.78333333,56.3325,,,
27ff8b95c5afcf3d90d29800ea87036b2ff4ed5fc47baf9701b5c0d78a8c5f438ef627d549900aeb78b608207a8f8396cd392e5ec9774ebe629fb49d979b30c5,0,11,133,2,11.36,2,0.002248128,0.000671387,0.000282288,0.00579071,9.45E-06,0.006744385,1,0.006744385,4,3,1,1,0.25,1,1,1.333333333,1,2,111.6666667,69,259,83.75,81,166,7,1,2,2,15,2,3,26,2,3,127,19,6.684210526,127,1,8,25,17,16,11,27,6,6,5,0.133858268,2,1,1,4,1,0,1,2,0,0,0.333333333,0.666666667,0,0,0,0.000282288,0.006462097,0,0,0.041855204,0.958144796,0,0,0,0.000282288,0.003231049,0,0,0.041855204,0.479072398,0,0,0,1.15,11.1875,,,
79c90816090ca44346c71df1640ecdb5d31f284ce8661952968764f2fb83a569ae7cc05246ea4d5a07b6c9f4e021cae1cc6adfc2b1c284ad18d70d8bf69ebb76,0,5,38,1,24.78,97,14.37013303,0.118009567,0.000226021,752.8712482,6433.498182,1566.344501,1,1566.344501,67,9,23,1,0.343283582,1,1,7.444444444,3,33,303.6666667,100,1668,40.79104478,25,424,5,1,1,2,18,10,15,30,14,20,228,43,5.302325581,225,0.986842105,9,35,17,29,21,30,7,7,7,0.092105263,3,3,2,67,0.119402985,77,5,17,10,0,0.15625,0.53125,0.3125,0,1463.132306,71.68121529,29.67904282,1.85193634,0,0.694503355,0.287553646,0.017942999,0,19.00171826,14.33624306,1.745826048,0.185193634,0,0.138900671,0.01691492,0.0017943,0,3,20.45,21.4125,23,11,0.47826087
275f2e35311542541c74269b0cdf54a34a6d2172732e7c47da81ccc56b82058a2bb5d749170feaca5d50a930ef32fad8c6ffcb4340bd493b98c2179c7a86fc1f,1,3,120,3,198.7,152,33.55363701,0.426504135,0.000117302,1305.463197,22345.12261,5267.921011,1,5267.921011,565,136,315,1,0.557522124,1,2,4.154411765,2,67,310.3676471,134.5,4734,74.7079646,41,1207,1,1,4,2,11,92,17,22,37,30,712,66,10.78787879,685,0.962078652,16,98,18,1,67,30,20,16,13,0.068820225,14,12,11,565,0.065486726,113,6,23,15,0,0.136363636,0.522727273,0.340909091,0,3574.834973,1416.773144,254.7296629,21.58323097,0,0.83679926,0.150452876,0.012747864,0,31.63570773,236.1288573,11.07520273,1.438882065,0,0.139466543,0.006541429,0.000849858,0,27,350.65,143.4025,315,175,0.555555556
84fdf127cff5e0b6a33a979e0f61b522994916c6b9606660ff7c85883fe1e2fa32f132db96766d150a9d16fac852d15d1ba020cfd0926b58ecfe3ac1ae25f332,0,10,71,4,29.2,3,0.085200548,0.040941238,0.000687599,0.258232117,0.013873914,0.340802193,1,0.340802193,517,442,517,2,1,1,4,1.169683258,1,9,82.57692308,26,3868,70.59767892,27,1576,1,1,4,1,11,125,14,18,87,19,141,36,3.916666667,103,0.730496454,10,81,9,22,65,19,53,5,4,0.439716312,31,21,20,517,0.13926499,2,1,1,0,0,0.5,0.5,0,0,0.023999214,0.258232117,0.058570862,0,0,0.815118967,0.184881033,0,0,0.011999607,0.258232117,0.058570862,0,0,0.815118967,0.184881033,0,0,38,608.3166667,-65.8475,517,433,0.837524178
0ddd556c00444a343451529fb46374bcc8f35ca037a089bb812e7c559df8badbfadfbfe5a222352e97512dbc20397c43a3c0e137d631351fb863a27562514c9d,0,5,38,2,99,135,14.95944878,0.257987499,0.000640869,534.4439678,3297.189379,2243.917317,1,2243.917317,185,76,50,1,0.27027027,1,3,2.434210526,1,68,453.3684211,58,9656,186.2486486,58,2285,1,2,7,2,10,19,17,2,13,30,244,70,3.485714286,241,0.987704918,17,31,16,3,19,30,13,7,7,0.110655738,4,4,3,185,0.059459459,108,5,21,16,0,0.119047619,0.5,0.380952381,0,1891.540534,104.386282,229.5854864,18.40501499,0,0.296234845,0.651534089,0.052231066,0,17.5142642,20.87725639,10.93264221,1.150313437,0,0.059246969,0.031025433,0.003264442,0,3,177.6333333,72.055,50,27,0.54
85b148754a8663cb780761a46108978f9582d9b51e78c97655d09c9ed86a6648ba1a206e374107fafa298c809f1cfe4ecea8377477be047bd61ae343728a48ba,0,17,46,1,19,0,0,0,0,0,,0,0,,33,3,33,1,1,1,1,11,9,18,646.6666667,830,886,58.78787879,30,490,7,1,1,1,17,8,13,10,5,16,40,4,10,40,1,10,11,7,9,10,11,7,6,3,0.4,2,2,2,33,0.181818182,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.33333333,14.15,33,18,0.545454545
fdb12b7ea06242e564b022522f619ced7ffde368d2bc6e4e84b0ea11a3052625f0b041c1fa564e9ff36ce2c59eba4f4560c4172fc69f244e36b95cd0fded6a2c,1,0,0,2,,0,0,0,0,0,,0,0,,130,104,130,1,1,0,0,1.25,1,4,146.1634615,58,2721,116.9307692,45,1800,1,0,0,1,15,25,8,3,72,2,14,6,2.333333333,11,0.785714286,17,4,5,3,14,1,4,3,3,0.714285714,15,13,12,130,0.307692308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,253.35,-38.3025,130,114,0.876923077
e580197741a626412645498f4d9122ebd4e0d70a1bfdf133ff3af2b012a854bd47a480ee9810e519d0d324e32f82b24cf6d23c414d8cf4b0d5718c26b6169005,0,11,134,1,2,128,10.08839557,0.363887787,0.000457764,204.1725168,1046.326972,1372.021797,1,1372.021797,87,41,12,1,0.137931034,1,2,2.12195122,1,17,142.6829268,35,1365,67.24137931,29,618,1,1,2,2,12,11,13,1,8,27,224,71,3.154929577,208,0.928571429,14,29,17,30,29,30,10,7,7,0.107142857,3,3,3,87,0.103448276,93,9,24,10,0,0.209302326,0.558139535,0.23255814,0,1156.92322,39.75019741,168.9480495,6.400330544,0,0.184799908,0.785444755,0.029755336,0,12.44003462,4.416688601,7.039502064,0.640033054,0,0.020533323,0.032726865,0.002975534,0,16,15.58333333,16.0625,,,
b7cfc747e666272b18c24c2ef95ef69f8e95c44bb6af5b1f78494df0dc48a310036065ce97b3c27cfb866c998ca7d22f7f470e657b1d8b2d783f34de9f3f5fd9,1,5,97,2,,15,0.858121928,0.01984787,0.003136635,12.2060442,8.766916072,14.58807278,1,14.58807278,46,45,44,4,0.956521739,1,2,1.022222222,1,2,105.6,22,2597,103.3043478,21.5,2597,1,1,2,2,10,21,6,22,44,2,35,5,7,34,0.971428571,17,25,3,14,28,4,24,5,4,0.942857143,21,17,5,46,0.934782609,9,2,2,3,1,0.25,0.25,0.375,0.125,14.28107643,0.052050591,0.165530205,0.083464622,0.005950928,0.169547916,0.539192753,0.271874971,0.01938436,1.58678627,0.026025295,0.082765102,0.027821541,0.005950928,0.084773958,0.269596377,0.09062499,0.01938436,0,78.08333333,-11.7125,44,37,0.840909091
